itemLink,productImageLink,name,brand,flavor,vgpg,nic,size
https://vapegateae.com/collections/all-e-liquids/products/peach-punch-e-liquid-by-keep-it-100,//vapegateae.com/cdn/shop/products/cd4cc0e6-3446-438c-b7d5-a61314dbe6c2_300x300.jpg?v=1616565526,Peachy Punch E Liquid by Keep It 100,Keep it 100,"strawberry, peach, apple, mango",['70/30'],"[3, 6]",[50]
https://vapegateae.com/collections/all-e-liquids/products/tiramisu-custard-signature-edition-e-liquid-by-the-finest,//vapegateae.com/cdn/shop/products/TiramisuCustardV3_500x_e36b00fe-369d-4b9c-9f46-5267265b5978_300x300.png?v=1612355539,Tiramisu Custard Signature Edition E liquid By The Finest,The Finest E liquid,"cake , custard , vanilla and graham",['70/30'],"[0, 3, 6]",[60]
https://vapegateae.com/collections/all-e-liquids/products/tnt-original-by-innevape-eliquid,//vapegateae.com/cdn/shop/products/TNTORIGINAL-BYINNEVAPEELIQUIDvapegateuae_300x300.jpg?v=1654429857,TNT ORIGINAL - BY INNEVAPE ELIQUID,Innevape,tobacco,['70/30'],"[3, 6]",[75]
https://vapegateae.com/collections/all-e-liquids/products/vct-signature-edition-e-liquid-by-the-finest,//vapegateae.com/cdn/shop/products/RussianCreamV3_500x_d161af95-1034-4181-8ee2-ad5bb33ca869_300x300.png?v=1612355538,VCT Signature Edition E liquid By The Finest,The Finest E liquid,"vanilla , custard and tobacco",['70/30'],"[0, 3, 6]",[60]
https://vapegateae.com/collections/all-e-liquids/products/mallow-man-e-liquid-by-keep-it-100,//vapegateae.com/cdn/shop/products/mallow_man_keep_it_100_PNG_1024x1024_35661bdb-d9bf-4cd7-b238-d7202c6a7e9b_300x300.png?v=1616568899,Mallow Man E Liquid by Keep It 100,Keep it 100,"cookie, marshmallow, caramel",['70/30'],"[3, 6, 12]",[50]
https://vapegateae.com/collections/all-e-liquids/products/blue-slushie-100ml-e-liquid-by-keep-it-100,//vapegateae.com/cdn/shop/products/Keep-It-100-Blue-Slushie-Ejuice_600x_fc81eeee-9dc2-4d3f-9b34-92f8752676f0_300x300.jpg?v=1610999663,Blue Slushie E Liquid by Keep It 100,Keep it 100,strawberry & raspberry,['70/30'],"[3, 6]","[50, 100]"
https://vapegateae.com/collections/all-e-liquids/products/gorilla-custard-strawberry-e-liquid-by-e-b-flavor,//vapegateae.com/cdn/shop/products/Strawberry_360x_ab792bc7-9e14-43b5-b30f-62b79ed26103_300x300.jpg?v=1611229367,Gorilla Custard Strawberry E Liquid by E&B Flavor,E&B Flavor,strawberry and custard,['70/30'],[3],"[60, 100]"
https://vapegateae.com/collections/all-e-liquids/products/quix-mix-berry-yogurt-3mg-60ml,//vapegateae.com/cdn/shop/products/3QUIX-MIXBERRYYOGURT_300x300.png?v=1631076381,QUIX - MIX BERRY YOGURT 60ML ELIQUID,QUIX,"mix berry, yogurt",['70/30'],[3],[60]
https://vapegateae.com/collections/all-e-liquids/products/menthol-molotov-60ml-e-liquid-by-riot-squad,//vapegateae.com/cdn/shop/products/Riotsquad-mentholmolotov-eliquid-abudhabi-dubai-uae-sharjah_300x300.jpg?v=1612355393,Menthol Molotov 60ml E liquid by Riot Squad,Riot Squad,tropical fruits and menthol,['70/30'],"[3, 6]",[60]
https://vapegateae.com/collections/all-e-liquids/products/wild-berry-ice-gorilla-custard-fruits-e-liquid-by-e-b-flavor,//vapegateae.com/cdn/shop/products/wildberryice_300x300.jpg?v=1612356668,Wild Berry Ice Gorilla Custard Fruits E Liquid by E&B Flavor,E&B Flavor,"strawberries, raspberries, and blueberries",['70/30'],[3],"[60, 100]"
https://vapegateae.com/collections/all-e-liquids/products/cosmo-virgin-60ml-e-liquid-by-hm-vapes,//vapegateae.com/cdn/shop/products/virgin_1024x1024_2x_580x_d4b8289d-90f2-427f-81c2-0ed7568f1a60_300x300.jpg?v=1611227837,Cosmo Virgin 60ml E Liquid by HM Vapes,HM Vapes,"cocktail cranberry, pomegranate and asian lemon",['70/30'],"[0, 3, 6]",[60]
https://vapegateae.com/collections/all-e-liquids/products/unichew-blvk-unicorn,//vapegateae.com/cdn/shop/products/UniChew-BLVK_Unicorn-Abu_Dhabi-Dubai-UAE_1_300x300.jpg?v=1612354171,UniChew - BLVK Unicorn,BLVK Unicorn,strawberry candy,['80/20'],"[0, 3, 6]",[60]
https://vapegateae.com/collections/all-e-liquids/products/cosmo-ice-60ml-e-liquid-by-hm-vapes,//vapegateae.com/cdn/shop/products/WhatsAppImage2020-06-18at11.38.13AM_1024x1024_2x_580x_685b95ee-f731-4942-9530-c4ba04cd994f_300x300.jpg?v=1611227826,Cosmo Ice 60ml E Liquid by HM Vapes,HM Vapes,"ice cranberry,pomegranate and lemonade",['70/30'],"[0, 3, 6]",[60]
https://vapegateae.com/collections/all-e-liquids/products/lemon-kiwi-menthol-60ml-e-juice-by-ivg,//vapegateae.com/cdn/shop/products/WhatsAppImage2022-03-01at5.36.39PM_1_300x300.jpg?v=1646143278,Kiwi Lemon Kool 60ml E juice by IVG,IVG,"kiwi, lemon and menthol",['70/30'],[3],[60]
https://vapegateae.com/collections/all-e-liquids/products/andalusia-rsrvd,//vapegateae.com/cdn/shop/products/Untitled_1024x1024_2x_584bb0d7-77c9-4d47-adc5-501093e8d335_300x300.png?v=1616657392,Andalusia - Rsrvd,Rsrvd X,"mint, lemon",['70/30'],"[0, 3, 6]",[60]
https://vapegateae.com/collections/all-e-liquids/products/poley-rolly-60ml-e-liquid-by-vampire-vape,//vapegateae.com/cdn/shop/products/Poley-Rolley_300x300.jpg?v=1612355790,Poley Rolly 60ml E Liquid by Vampire Vape,Vampire Vape,custard and pudding,['80/20'],"[3, 6]",[60]
https://vapegateae.com/collections/all-e-liquids/products/all-day-grape-60ml-e-liquid-by-vampire-vape,//vapegateae.com/cdn/shop/products/VampireVapeAllDayGrape-eliquid-vape-abudhabi-dubai-uae-rasalkhaima-1_300x300.jpg?v=1611226575,All Day Grape 60ml E liquid by Vampire Vape,Vampire Vape,grapes and menthol,['70/30'],"[3, 6]",[60]
https://vapegateae.com/collections/all-e-liquids/products/strawberry-secret-sauce,//vapegateae.com/cdn/shop/products/Strawberry-Secret_Sauce-Ejuice-Abu_Dhabi-Dubai-UAE-Shop_Vape_Online-Buy_vapes_3_300x300.jpg?v=1612354957,Strawberry 60ml Eliquid - Secret Sauce,Secret Sauce,strawberry,['70/30'],"[3, 6]",[60]
https://vapegateae.com/collections/all-e-liquids/products/yeti-grape-e-juice-60ml,//vapegateae.com/cdn/shop/products/Yeti-Grape-100ml-Vape-Ejuice-Frost-Ireland_300x300.jpg?v=1611225791,YETI -  GRAPE E-JUICE 60ML,Yeti ELiquid,grape with ice,['70/30'],"[0, 3]",[60]
https://vapegateae.com/collections/all-e-liquids/products/yeti-blue-raspberry-e-juice-60ml,//vapegateae.com/cdn/shop/products/yeti-ice-cold-blue-raspberry-100ml_grande_a1a9e622-ab2e-4b03-b17b-61bcc92380a7_300x300.jpg?v=1611225734,YETI -  BLUE RASPBERRY E-JUICE 60ML,Yeti ELiquid,blue raspberry with ice,['70/30'],"[0, 3]",[60]
https://vapegateae.com/collections/all-e-liquids/products/yeti-lemonade-e-juice-60ml,//vapegateae.com/cdn/shop/products/Yeti_UK_100ML_0MG_Lemonade-750x750_300x300.png?v=1611225778,YETI - LEMONADE E-JUICE 60ML,Yeti ELiquid,lemonade with ice,['70/30'],"[0, 3, 6]",[60]
https://vapegateae.com/collections/all-e-liquids/products/lemon-custard-60ml-e-juice-by-ivg,//vapegateae.com/cdn/shop/products/WhatsAppImage2022-02-27at4.31.00PM_300x300.jpg?v=1646034453,Lemon Custard 60ml E juice by IVG,IVG,custard and lemon,['70/30'],"[3, 6]",[60]
https://vapegateae.com/collections/all-e-liquids/products/yeti-energy-e-juice-60ml,//vapegateae.com/cdn/shop/products/b75d5c00d83a2a9ade40d8d49bc2359843c9abcb_300x300.jpg?v=1611225742,YETI -  ENERGY E-JUICE 60ML,Yeti ELiquid,energy drink with ice,['70/30'],"[0, 3]",[60]
https://vapegateae.com/collections/all-e-liquids/products/pie-eyed-60ml-e-liquid-by-vampire-vape,//vapegateae.com/cdn/shop/products/Pie-Eyed-Spot-Vampire-Vape-50ml-KinceptXIX_300x300.png?v=1612355796,Pie Eyed 60ml E Liquid by Vampire Vape,Vampire Vape,pie,['80/20'],"[3, 6]",[60]
https://vapegateae.com/collections/all-e-liquids/products/neapolitan-milk-e-liquid-by-kilo,//vapegateae.com/cdn/shop/products/NEA_1024x1024_2x_800x_3695a933-510d-4c3c-9e4d-aaac3a5d63fc_300x300.png?v=1610993616,Neapolitan Milk E Liquid by Kilo,Kilo,neapolitan ice cream with milk,['70/30'],[3],[60]
https://vapegateae.com/collections/all-e-liquids/products/grape-60ml-e-liquid-juice-roll-upz,//vapegateae.com/cdn/shop/products/juice-roll-upz-eliquid-grape-60ml_1024x1024_1024x1024_1024x1024_2x_ab88a20a-4110-44dd-9040-cce6ffbfdee0_300x300.png?v=1612355758,Grape 60ml E liquid - Juice Roll Upz,Juice Roll Upz,"grapes, candy",['70/30'],"[3, 6]",[60]
https://vapegateae.com/collections/all-e-liquids/products/lemon-bar-loaded,//vapegateae.com/cdn/shop/products/Lemon_Bar-Loaded-ejuice-Abu_Dhabi-Dubai-UAE_2_300x300.jpg?v=1611027102,Lemon Bar - Loaded 120ml,Loaded,refreshingly light lemon notes infused with sweet and creamy powdered sugar,['70/30'],[3],[120]
https://vapegateae.com/collections/all-e-liquids/products/dewberry-cream-original-series-e-liquid-by-kilo,//vapegateae.com/cdn/shop/products/DB_1024x1024_2x_5d048d8d-3414-4dc0-8c50-9e4ed910f78d_300x300.png?v=1612356134,Dewberry Cream (Melonberry Milk) Original Series E Liquid by Kilo,Kilo,"honeydew, strawberry, blueberry and cream",['70/30'],[3],[100]
https://vapegateae.com/collections/all-e-liquids/products/vanilla-almond-milk-e-liquid-by-kilo,//vapegateae.com/cdn/shop/products/kilo-mooseries-vanillaalmondmilk-vape-abudhabi-dubai-uae_300x300.jpg?v=1612355684,Vanilla Almond Milk E Liquid by Kilo,Kilo,"vanilla, almond and milk",['70/30'],[3],[100]
https://vapegateae.com/collections/all-e-liquids/products/tru-blue-original-series-e-liquid-by-kilo,//vapegateae.com/cdn/shop/products/KiloTruBlue_300x300.jpg?v=1621836072,Tru Blue Original Series E Liquid by Kilo,Kilo,"blueberry, cream, custard",['70/30'],[3],[60]
https://vapegateae.com/collections/all-e-liquids/products/blue-raspberry-ice-juice-roll-upz,//vapegateae.com/cdn/shop/products/Blue_Raspberry_Ice-Juice_Roll_Upz-ejuice-Abu_Dhabi-Dubai-UAE_2_300x300.jpg?v=1612354667,Blue Raspberry Ice - Juice Roll Upz,Juice Roll Upz,"blue raspberry, candy and icy menthol",['70/30'],"[3, 6]",[60]
https://vapegateae.com/collections/all-e-liquids/products/mango-ice-orgnx-e-liquid-60ml,//vapegateae.com/cdn/shop/products/orange_ice_-_orgnx_eliquids_-_60ml_1_300x300.jpg?v=1624451701,ORANGE ICE - ORGNX E-LIQUID - 60ML,ORGNX,"orange, menthol",['70/30'],[3],[60]
https://vapegateae.com/collections/all-e-liquids/products/apple-ice-orgnx-eliquids-60ml,//vapegateae.com/cdn/shop/products/apple_ice_-_orgnx_eliquids_-_60ml_1_300x300.jpg?v=1624442626,APPLE ICE - ORGNX ELIQUIDS 60ML,ORGNX,"apple, menthol",['70/30'],[3],[60]
https://vapegateae.com/collections/all-e-liquids/products/master-chef-butterscotch-cookie-e-juice-60ml,//vapegateae.com/cdn/shop/products/butterscotch-cookie_300x300.webp?v=1650267872,MASTER CHEF BUTTERSCOTCH COOKIE E-JUICE 60ML,Master Chef,butterscotch & cookie,[],[3],[60]
https://vapegateae.com/collections/all-e-liquids/products/pineapple-orgnx-e-liquid-60ml,//vapegateae.com/cdn/shop/products/ORGNXEliquidsPineapple_600x_a8178d8d-5bfb-48e8-9e3f-21d981e44e47_300x300.jpg?v=1624453075,PINEAPPLE - ORGNX E-LIQUID - 60ML,ORGNX,pineapple,['70/30'],[3],[60]
https://vapegateae.com/collections/all-e-liquids/products/blackberry-crumble-ejuice-dinner-lady,//vapegateae.com/cdn/shop/products/3575-Dinner-Lady-Blackberry-Crumble-Longfill-Aroma-20-ml-fuer-60-ml_300x300.jpg?v=1618932250,Blackberry Crumble  Ejuice - Dinner Lady,Dinner Lady,blackberry,['70/30'],"[0, 3, 6]",[60]
https://vapegateae.com/collections/all-e-liquids/products/flip-flop-lychee-dinner-lady,//vapegateae.com/cdn/shop/products/Flip-Flop-Lychee-Ice_300x300.jpg?v=1610978162,Flip Flop Lychee - Dinner Lady,Dinner Lady,lychee,['70/30'],"[0, 3, 6]",[60]
https://vapegateae.com/collections/all-e-liquids/products/humble-pee-wee-kiwi-3mg-120ml,//vapegateae.com/cdn/shop/files/humble-pee-wee-kiwi-eliquid-ABUDHABI-DUBAI-UAE-copy_300x300.png?v=1703411191,HUMBLE - PEE WEE KIWI (3MG 120ML),Humble,"kiwi, watermelon, apple, citrus",['80/20'],"[0, 3, 6]",[120]
https://vapegateae.com/collections/all-e-liquids/products/banana-taffy-e-liquid-by-taffy-spalsh,//vapegateae.com/cdn/shop/products/taffysplash-ejuice-banana-vape-abudhabi-dubai-alain-ajman-rasalkhiama-uae_300x300.jpg?v=1610982443,Banana Taffy E liquid by Taffy Splash,Taffy Splash,banana,['70/30'],"[0, 3]",[100]
https://vapegateae.com/collections/all-e-liquids/products/7-daze-reds-apple-mango,//vapegateae.com/cdn/shop/files/reds-apple-mango-eliquid-ABUDHABI-DUBAI-UAE-copy_300x300.png?v=1703405870,7 DAZE - RED'S APPLE - MANGO,7 Daze,"mango, apple",['70/30'],"[3, 6]",[60]
https://vapegateae.com/collections/all-e-liquids/products/blackberry-lime-by-pukka-juice-60ml-e-juice,//vapegateae.com/cdn/shop/products/WhatsAppImage2021-08-22at10.40.15_3_800x_0468a97e-d9b1-4773-bb9e-8b373fa5cbcc_300x300.jpg?v=1631365063,BLACKBERRY LIME - BY PUKKA JUICE  60ml E JUICE,Pukka Juice,"blackberry, lime, mint, ice",['70/30'],[3],[60]
https://vapegateae.com/collections/all-e-liquids/products/7-daze-reds-apple-berries,//vapegateae.com/cdn/shop/files/reds-apple-berries-eliquid-ABUDHABI-DUBAI-UAE-copy_300x300.png?v=1703405590,7 DAZE - RED'S APPLE - BERRIES,7 Daze,"blueberry, raspberry, apple, pomegranate",['70/30'],"[3, 6]",[60]
https://vapegateae.com/collections/all-e-liquids/products/number-4-sprite-by-number-e-liquid-60ml,//vapegateae.com/cdn/shop/files/number4_300x300.jpg?v=1702301228,Number 4 Sprite - By Number E liquid  60ml,Number E liquid,"lemon, lime, soda",['70/30'],[3],[60]
https://vapegateae.com/collections/all-e-liquids/products/7-daze-reds-apple-mango-iced,//vapegateae.com/cdn/shop/files/reds-apple-mango-iced-eliquid-ABUDHABI-DUBAI-UAE-copy_300x300.png?v=1703406102,7 DAZE - RED'S APPLE - MANGO ICED,7 Daze,"mango, apple menthol",['70/30'],"[3, 6]",[60]
https://vapegateae.com/collections/all-e-liquids/products/number-2-aloe-vera-juice-by-number-e-liquid-60ml,//vapegateae.com/cdn/shop/files/number2_300x300.jpg?v=1702353282,Number 2 Aloe Vera Juice - By Number E liquid 60ml,Number E liquid,"aloe vera, menthol",['70/30'],[3],[60]
https://vapegateae.com/collections/all-e-liquids/products/number-3-frost-coke-by-number-e-liquid-60ml,//vapegateae.com/cdn/shop/files/number3_300x300.jpg?v=1702301878,Number 3 Frost Coke - By Number E liquid  60ml,Number E liquid,"cola, ice",['70/30'],[3],[60]
https://vapegateae.com/collections/all-e-liquids/products/number-8-bubble-tea-by-number-e-liquid-60ml,//vapegateae.com/cdn/shop/files/number8_300x300.jpg?v=1702301511,Number 8 Bubble Tea - By Number E liquid  60ml,Number E liquid,"tea, milk",['70/30'],[3],[60]
https://vapegateae.com/collections/all-e-liquids/products/blaze-by-pukka-juice-60ml-e-juice,//vapegateae.com/cdn/shop/products/2BLAZESALTNIC_300x300.jpg?v=1633613867,BLAZE - BY PUKKA JUICE  60ml E JUICE,Pukka Juice,raspberries & blueberries,['70/30'],[3],[60]
https://vapegateae.com/collections/all-e-liquids/products/blackcurrant-fuji-apple-by-pukka-juice-60ml-e-juice,//vapegateae.com/cdn/shop/products/WhatsAppImage2021-08-22at10.40.14_1024x_34d1f93f-e583-4d60-b0a7-89e1d42ab167_300x300.jpg?v=1631364905,BLACKCURRANT FUJI APPLE - BY PUKKA JUICE  60ml E JUICE,Pukka Juice,"blackcurrant, apple, citrus",['70/30'],[3],[60]
https://vapegateae.com/collections/all-e-liquids/products/creamy-cigar-60ml-e-liquid-by-secret-sauce,//vapegateae.com/cdn/shop/products/authentic-creamy-cigar-by-secret-sauce-60ml-3mg-6mg-498_800x_bba4391c-4884-482f-b26b-f0d521ec9d54_300x300.jpg?v=1612356588,Creamy Cigar 60ml E Liquid by Secret Sauce,Secret Sauce,tobacco and vanilla,['70/30'],"[3, 6]",[60]
https://vapegateae.com/collections/all-e-liquids/products/yogi-e-liquid-strawberry-granola-bar,//vapegateae.com/cdn/shop/products/strawberry-granola-yogi-eliquid-jean-cloud-vape-60ml_300x300.jpg?v=1610991643,Yogi E Liquid Strawberry Granola Bar,Yogi,granola bar and strawberry,['70/30'],[3],"[10, 60]"
https://vapegateae.com/collections/all-e-liquids/products/green-grape-nasty-shisha-1,//vapegateae.com/cdn/shop/products/C-_Users_User_Pictures_OSAMA-DISEGN_NASTY-E-LIQUID_shisha-e-liquid_NASTY-E-LIQUID-shisha-2_02_300x300.png?v=1662212899,Green Grape - Nasty Shisha,Nasty Shisha,grapes,['70/30'],[3],[60]
https://vapegateae.com/collections/all-e-liquids/products/yogi-e-liquid-banana-ice,//vapegateae.com/cdn/shop/products/yogi-E-liquied_01_300x300.png?v=1648010528,Yogi E Liquid Banana Ice,Yogi,"banana, ice",['70/30'],[3],"[10, 60, 100]"
https://vapegateae.com/collections/all-e-liquids/products/columbus-sweet-tobacco-60ml-e-liquid-by-grand-eliquid,//vapegateae.com/cdn/shop/products/Grand_Eliquid-Columbus-E_liquid-Saltnic-Abu_Dhabi-Dubai-UAE-Shop_Vape_Online_4_300x300.jpg?v=1611227761,Columbus Sweet Tobacco 60ml E liquid by Grand Eliquid,Grand Eliquid,sweet tobacco,['70/30'],[3],"[60, 120]"
https://vapegateae.com/collections/all-e-liquids/products/uninilla-blvk-unicorn,//vapegateae.com/cdn/shop/products/20--vapeGate-3frame-post_01_300x300.png?v=1624185033,Uninilla (Original Custard) - BLVK Unicorn,BLVK Unicorn,vanilla & cream,['80/20'],"[3, 6]",[60]
https://vapegateae.com/collections/all-e-liquids/products/copy-of-we-fog-blueberry-pineapple-60ml-e-liquid-ice-series,//vapegateae.com/cdn/shop/products/2WeFogBlueberryPineapple_300x300.png?v=1631631319,We Fog Blueberry Pineapple 60ml E liquid Ice Series,Camiso,ice series,[],[3],[60]
https://vapegateae.com/collections/all-e-liquids/products/tokyo-iced-strawberry-lychee-e-liquid,//vapegateae.com/cdn/shop/files/tokyostrawberrylychee_300x300.jpg?v=1700303826,Tokyo Iced Strawberry Lychee E Liquid,Tokyo Ejuice,"strawberry, lychee, ice",[],"[0, 3, 6]",[60]
https://vapegateae.com/collections/all-e-liquids/products/tokyo-iced-blueberry-watermelon-e-liquid,//vapegateae.com/cdn/shop/files/tokyoblueberrywatermelon_300x300.jpg?v=1700303053,Tokyo Iced Blueberry Watermelon E Liquid,Tokyo Ejuice,"blueberry, watermelon, ice",[],"[0, 3, 6]",[60]
https://vapegateae.com/collections/all-e-liquids/products/cigara-bold-tobacco-e-liquid-by-ecigara,//vapegateae.com/cdn/shop/products/BANO-SALT_ELIQUID_BOLD-ELIQUID_01_02_300x300.png?v=1668402422,Cigara Bold Tobacco E Liquid by eCigara,eCigara,tobacco,[],"[3, 9, 15]",[60]
https://vapegateae.com/collections/all-e-liquids/products/we-fog-strawberry-raspberry-60ml-e-liquid-by-camiso,//vapegateae.com/cdn/shop/products/3WeFogStrawberryRaspberry_300x300.png?v=1631631280,We Fog Strawberry Raspberry 60ml E liquid Ice Series,Camiso,ice series,[],[3],[60]
https://vapegateae.com/collections/all-e-liquids/products/katana-fusion-cherry-soda-eliquid,//vapegateae.com/cdn/shop/files/KATANACHEERRYSODA_300x300.jpg?v=1695462508,Katana Fusion - Cherry Soda Eliquid,Tokyo Ejuice,"cherry, soda
",[],[3],[60]
https://vapegateae.com/collections/all-e-liquids/products/katana-fusion-lush-kiwi-berry-eliquid,//vapegateae.com/cdn/shop/files/katana_lush_kiwi-removebg-preview_300x300.png?v=1695466382,Katana Fusion - Lush Kiwi Berry Eliquid,Tokyo Ejuice,"watermelon, kiwi, berries
",[],[3],[60]
https://vapegateae.com/collections/all-e-liquids/products/katana-solo-mango-eliquid,//vapegateae.com/cdn/shop/files/KATANASOLOMANGO_300x300.jpg?v=1695464643,Katana Solo - Mango Eliquid,Tokyo Ejuice,mango,[],[3],[60]
https://vapegateae.com/collections/all-e-liquids/products/katana-fusion-strawberry-milk-eliquid,//vapegateae.com/cdn/shop/files/KATANASTRAWBERRYMILK_300x300.jpg?v=1695458956,Katana Fusion - Strawberry Milk Eliquid,Tokyo Ejuice,"strawberry, milk, cream",[],[3],[60]
https://vapegateae.com/collections/all-e-liquids/products/katana-fusion-triple-berries-eliquid,//vapegateae.com/cdn/shop/files/KATANATRIPLEBERRIES_300x300.jpg?v=1695459184,Katana Fusion - Triple Berries Eliquid,Tokyo Ejuice,"strawberries, raspberries, and blackberries",[],[3],[60]
https://vapegateae.com/collections/all-e-liquids/products/ruthless-strizzy,//vapegateae.com/cdn/shop/products/strizzy-uae-dubai-abudhabi_300x300.jpg?v=1611029173,"Ruthless Strizzy Juice , 60ml",Ruthless,"raspberry, kiwi, and strawberry",['70/30'],"[0, 3, 6]","[50, 60, 120]"
https://vapegateae.com/collections/all-e-liquids/products/katana-solo-peach-eliquid,//vapegateae.com/cdn/shop/files/Katana-freebase_01_300x300.png?v=1702455576,Katana Solo - Peach Eliquid,Tokyo Ejuice,"peach
",[],[3],[60]
https://vapegateae.com/collections/all-e-liquids/products/gorilla-fruits-mango-e-liquid-by-e-b-flavor,//vapegateae.com/cdn/shop/files/mango-gorilla-custard-100ml_300x300.jpg?v=1684827249,Mango Gorilla Custard Fruits E Liquid by E&B Flavor,E&B Flavor,mango & custard,['70/30'],[3],"[60, 100]"
https://vapegateae.com/collections/all-e-liquids/products/rose-gold-gorilla-custard-fruits-e-liquid-by-e-b-flavor,//vapegateae.com/cdn/shop/products/3_1_1_300x300.jpg?v=1614419353,Rose Gold Gorilla Custard Fruits E Liquid by E&B Flavor,E&B Flavor,"sweet strawberries, tropical lychee, and tangy pomegranate",['70/30'],[3],"[60, 100]"
https://vapegateae.com/collections/all-e-liquids/products/skir-skirrr-on-ice-ruthless,//vapegateae.com/cdn/shop/products/Skir_Skir_on_Ice-Ruthless-Abu_Dhabi-Dubai-UAE_2_300x300.jpg?v=1611233353,"Ruthless Skir Skirrr on Ice Juice , 60ml",Ruthless,"apple, melon and menthol",[],"[0, 3, 6]","[50, 60, 120]"
https://vapegateae.com/collections/all-e-liquids/products/pod-salt-mixed-berries-ice-eliquid,//vapegateae.com/cdn/shop/products/ps_subo-mixed_berries_ice_300x300.jpg?v=1627567342,Pod Salt - Mixed Berries Ice Eliquid,Pod Salt,"blueberry, raspberry, strawberry & ice",['70/30'],[3],[50]
https://vapegateae.com/collections/all-e-liquids/products/anarchist-orange-e-liquid,//vapegateae.com/cdn/shop/files/orange-by-anarchist-tobacco-free-nicotine-series-e-liquid-vapegateabudhabidubaiuae_300x300.webp?v=1690532250,ANARCHIST - ORANGE E-LIQUID,Anarchist,"orange, mango, and citrus",['70/30'],[2],[100]
https://vapegateae.com/collections/all-e-liquids/products/anarchist-white-100ml-eliquid,//vapegateae.com/cdn/shop/products/anarchist-white-100ml-952844_300x300.png?v=1623842901,ANARCHIST - WHITE 100ML ELIQUID,Anarchist,"marshmallow, cookie, cream",['70/30'],[2],[100]
https://vapegateae.com/collections/all-e-liquids/products/basix-series-lush-ice-e-liquid,//vapegateae.com/cdn/shop/files/lushicebasixseriesbestvapeabudhabi_300x300.jpg?v=1690869759,Basix Series Lush Ice E Liquid,Glas,"watermelon, strawberry, ice",['70/30'],"[3, 6]",[60]
https://vapegateae.com/collections/all-e-liquids/products/basix-series-juicy-mango-tango-e-liquid,//vapegateae.com/cdn/shop/products/Mango-Tango-Glas-Basix-E-Juice_large_67efed85-80f7-4495-9010-02e98c6f534a_300x300.jpg?v=1610986703,Basix Series Juicy Mango Tango E Liquid,Glas,"mango, pineapple",['70/30'],[3],[60]
https://vapegateae.com/collections/all-e-liquids/products/basix-series-blue-razz-e-liquid,//vapegateae.com/cdn/shop/files/bsx_series_-_blue_razz_-_freebasevapeuae_300x300.png?v=1690868404,Basix Series Blue Razz E Liquid,Glas,"blueberry, raspberry",['70/30'],"[3, 6]",[60]
https://vapegateae.com/collections/all-e-liquids/products/halo-menthol-ice-e-liquid,//vapegateae.com/cdn/shop/files/halo-ELIQUID-menthol-ice-ABUDHABI-DUBAI-UAE-copy_300x300.png?v=1690351561,Halo Menthol Ice - E Liquid,Halo,menthol ice,[],"[0, 3, 6, 12, 18]",[60]
https://vapegateae.com/collections/all-e-liquids/products/symmetry-six-60ml-e-liquid-by-five-pawns-california,//vapegateae.com/cdn/shop/products/symmetry-six-60ml-five-pawns_300x300.jpg?v=1612774495,Symmetry Six - 60ml E liquid by Five Pawns California,Five Pawns California,"strawberry, rhubarb, vanilla, graham",['50/50'],"[3, 6, 12]","[10, 60]"
https://vapegateae.com/collections/all-e-liquids/products/copy-of-coconut-60ml-saltnic-ripe-vape,//vapegateae.com/cdn/shop/products/vct-coconut-ripe-vapes-handcrafted-joose-60ml-e-liquid-vapemallmena-com_160_659x700_f5e053f3-9220-4cae-8881-099d7442841d_300x300.jpg?v=1611002303,Coconut 60ml E liquid by Ripe Vape,Ripe Vape,coconut,['75/25'],"[3, 6, 12]",[60]
https://vapegateae.com/collections/all-e-liquids/products/vape-orenda-gonuts-60ml-e-liquid-by-five-pawns-california,//vapegateae.com/cdn/shop/files/five-pawn-vape-orenda-gonut-eliquids-vape-abudhabi-dubai-uae_300x300.png?v=1688978126,Vape Orenda Go Nuts - 60ml E liquid by Five Pawns California,Five Pawns California,"vanilla, donuts",['60/40'],"[0, 3, 6, 12]","[10, 60]"
https://vapegateae.com/collections/all-e-liquids/products/the-plume-room-strawberries-cream-60ml-e-liquid-by-five-pawns-california,//vapegateae.com/cdn/shop/files/five-pawns-the-plume-room-eliquid-strawberry-and-cream-vape-abudhabi-dubai-uae_300x300.png?v=1688978173,The Plume Room Strawberries & Cream - 60ml E liquid by Five Pawns California,Five Pawns California,"strawberry, cream",['60/40'],"[0, 3, 6, 12]","[10, 60]"
https://vapegateae.com/collections/all-e-liquids/products/villain-vapors-cowboy-60ml-e-liquid-by-five-pawns-california,//vapegateae.com/cdn/shop/files/Villain-Vapors-Cowboy-60mL-Shopify-Warning_2000x_b0b07271-4148-4ab2-9b07-897e8a690a02_300x300.webp?v=1688548882,Villain Vapors Cowboy - 60ml E liquid by Five Pawns California,Five Pawns California,"cream, tobacco, caramel, vanilla",['70/30'],"[0, 3, 6, 12]","[10, 60]"
https://vapegateae.com/collections/all-e-liquids/products/black-orange-crush-dinner-lady,//vapegateae.com/cdn/shop/products/dinner-lady-black-orange-crush-melbournevapes.com.au-melbourne-vape-shop-australia-victoria_300x300.webp?v=1676543466,Black Orange Crush Ice - Dinner Lady,Dinner Lady,"blackcurrant, orange and mint",['70/30'],"[0, 3, 6]",[60]
